title,lead,director,genre,revenue,budget,profit_ratio,director_average_profit_ratio,lead_average_profit_ratio,lead_worked_in_genre_count,director_worked_in_genre_count,director_worked_with_lead_count
Confessions of a Dangerous Mind,672,746,3,33013805.0,30000000.0,1.1004601666666667,2.650925424552545,1.4693826435714286,6,5,4.0
Confessions of a Dangerous Mind,672,746,3,33013805.0,30000000.0,1.1004601666666667,2.650925424552545,1.4693826435714286,6,5,4.0
Confessions of a Dangerous Mind,672,746,3,33013805.0,30000000.0,1.1004601666666667,2.650925424552545,1.4693826435714286,6,5,4.0
Confessions of a Dangerous Mind,672,746,3,33013805.0,30000000.0,1.1004601666666667,2.650925424552545,1.4693826435714286,6,5,4.0
Just Married,524,677,3,101564935.0,18000000.0,5.642496388888889,3.256976846550273,4.616984201880342,3,5,1.0
A Guy Thing,53,747,3,17432163.0,20000000.0,0.87160815,0.87160815,2.9543545,3,1,1.0
Biker Boyz,144,748,4,23510601.0,24000000.0,0.979608375,0.979608375,2.7396678736217948,2,1,1.0
Final Destination 2,673,749,10,90426405.0,26000000.0,3.4779386538461536,2.5260277585657676,3.4779386538461536,1,3,1.0
Firefox,103,40,8,70687344.0,18000000.0,3.9270746666666665,3.849782014352873,4.4901584508114265,1,1,13.0
How to Lose a Guy in 10 Days,510,419,3,177371441.0,50000000.0,3.54742882,1.976372751326462,1.9328928963481806,3,6,1.0
Shanghai Knights,346,750,4,88323487.0,50000000.0,1.76646974,3.005311491826923,2.872193017090909,4,1,1.0
Daredevil,382,373,9,179179718.0,78000000.0,2.2971758717948716,1.6049233108974357,2.3431788032734175,2,1,1.0
The Jungle Book 2,87,751,14,135680000.0,20000000.0,6.784,6.784,7.105382695652174,1,1,1.0
Dennis the Menace,620,752,14,117270765.0,35000000.0,3.3505932857142855,2.6330729761904763,2.1799150999999997,1,1,1.0
10 to Midnight,456,546,10,7175592.0,4520000.0,1.5875203539823008,3.2020935103244836,2.5991962233890527,1,1,1.0
The Black Stallion,674,753,2,37799643.0,2700000.0,13.999867777777778,7.09509887164751,13.999867777777778,1,1,1.0
A Countess from Hong Kong,155,754,3,2000000.0,3500000.0,0.5714285714285714,0.5714285714285714,0.8429299043650792,1,1,1.0
A Prayer for the Dying,493,660,7,1432687.0,6000000.0,0.23878116666666666,0.5066471547619048,1.5266727550533807,3,1,1.0
Dark Blue,77,187,4,9237470.0,15000000.0,0.6158313333333333,2.023127822253968,1.867476349114869,12,2,1.0
Gods and Generals,461,755,6,12923936.0,56000000.0,0.23078457142857142,0.23078457142857142,0.39504240065681445,1,1,1.0
The Life of David Gale,249,237,6,38955598.0,50000000.0,0.77911196,3.4070286962946605,1.9853027406462584,2,3,1.0
Old School,675,541,3,87055349.0,24000000.0,3.627306208333333,3.347838422344323,1.4322039583333332,2,7,1.0
Cradle 2 the Grave,464,517,4,56489558.0,25000000.0,2.25958232,1.7377261473333334,2.1184691611942554,6,4,2.0
Bringing Down the House,276,591,3,132675402.0,20000000.0,6.6337701,2.815175527746212,2.276394915315427,6,4,2.0
Tears of the Sun,19,303,4,85632458.0,70000000.0,1.2233208285714285,2.017621193887568,2.4501322054249046,16,6,1.0
The Hunted,273,45,6,34234008.0,55000000.0,0.6224365090909091,0.8215914146464646,2.1433317900446345,1,1,2.0
King of Kings,676,756,6,14483352.0,5037000.0,2.875392495533055,1.7318138948253512,2.875392495533055,1,1,1.0
Sweet Charity,133,757,3,20000000.0,8000000.0,2.5,2.5,1.4514,2,1,1.0
Boat Trip,413,758,3,8586376.0,20000000.0,0.4293188,0.4293188,1.40760462625,2,1,1.0
Dreamcatcher,250,114,6,75715436.0,68000000.0,1.113462294117647,0.7555565438842203,1.712630891726508,6,2,1.0
The Robe,677,759,6,36000000.0,4100000.0,8.78048780487805,4.872276999365739,5.169253510716925,2,1,1.0
Wind,198,753,4,5519569.0,29000000.0,0.19032996551724138,7.09509887164751,1.0113062499436556,1,1,1.0
Basic,15,55,4,42792561.0,50000000.0,0.85585122,3.7505103664775916,1.8881239678383883,6,4,1.0
The Core,678,290,4,74208267.0,60000000.0,1.23680445,1.7150468747474747,2.0523365626678873,2,1,1.0
A Man Apart,450,29,4,44350926.0,36000000.0,1.2319701666666667,3.64108586929395,2.332424863509975,6,3,1.0
Phone Booth,578,105,12,97837138.0,13000000.0,7.525933692307692,2.457312924151294,1.6609908870414203,2,3,1.0
Anger Management,38,110,3,195745823.0,75000000.0,2.6099443066666668,2.1041885607536917,2.958594094043493,18,5,3.0
Ghosts of the Abyss,626,221,18,17040871.0,13000000.0,1.3108362307692307,6.187762371012771,1.2513475699300698,1,1,1.0
House of 1000 Corpses,679,760,10,16829545.0,7000000.0,2.404220714285714,3.4608596825396822,2.404220714285714,1,3,1.0
A Mighty Wind,680,761,3,18750246.0,6000000.0,3.125041,1.7934382083333333,3.125041,1,2,1.0
Straw Dogs,72,762,7,3251794.0,2200000.0,1.478088181818182,1.7729200644943872,5.482046742668442,1,1,1.0
The Andromeda Strain,681,241,8,12376563.0,6500000.0,1.9040866153846154,2.1299588711911928,1.9040866153846154,1,2,1.0
The Other Side of Heaven,682,763,4,4720371.0,7000000.0,0.6743387142857142,0.6743387142857142,0.6743387142857142,1,1,1.0
The Wiz,683,487,2,21049053.0,24000000.0,0.877043875,3.6683554444069575,0.877043875,1,1,1.0
The Marrying Man,453,764,4,12454768.0,26000000.0,0.47902953846153845,0.47902953846153845,1.0446407424501425,1,1,1.0
Scenes from a Mall,28,161,3,9563393.0,3000000.0,3.1877976666666665,4.48044234119368,2.942049478547133,9,3,1.0
Identity,262,268,11,90259536.0,30000000.0,3.0086512,3.4827543460497834,1.6196385009137162,1,1,1.0
The Lizzie McGuire Movie,684,765,14,55534455.0,17000000.0,3.2667326470588236,3.2667326470588236,2.64856164375645,1,1,1.0
Daddy Day Care,37,493,3,164433867.0,60000000.0,2.74056445,3.4116096290676103,2.8424076807377565,11,4,2.0
Down with Love,545,563,4,20298207.0,35000000.0,0.5799487714285714,2.7452618938186815,3.9029017665123455,1,1,1.0
The Italian Job,258,29,4,176070171.0,60000000.0,2.93450285,3.64108586929395,2.1915737980879273,7,3,1.0
Wrong Turn,685,766,10,28650575.0,12600000.0,2.2738551587301585,2.2738551587301585,2.2738551587301585,1,1,1.0
2 Fast 2 Furious,275,137,4,236350661.0,76000000.0,3.1098771184210525,2.8655722605013394,2.02793961241159,6,3,1.0
Whale Rider,686,767,6,41400000.0,8000000.0,5.175,2.184605459523809,5.175,1,3,1.0
Oscar,16,121,4,23562716.0,35000000.0,0.6732204571428572,2.4086086801130167,2.825168668471759,19,2,1.0
Barton Fink,202,156,3,6153939.0,9000000.0,0.683771,3.901257814934511,0.5233286785714286,1,6,2.0
Shattered,430,87,11,11511031.0,22000000.0,0.5232286818181818,2.2512132223600383,1.8849542219251338,1,1,1.0
Dumb and Dumberer: When Harry Met Lloyd,687,768,3,39267515.0,19000000.0,2.066711315789474,2.066711315789474,2.066711315789474,1,1,1.0
From Justin to Kelly,688,415,3,4922166.0,12000000.0,0.4101805,4.005363383333333,0.4101805,1,3,1.0
Hollywood Homicide,85,187,4,51142659.0,75000000.0,0.68190212,2.023127822253968,3.6757163228353873,5,2,1.0
Alex & Emma,675,7,3,15368897.0,30000000.0,0.5122965666666667,2.725760910294222,1.4322039583333332,2,7,1.0
Scaramouche,689,769,4,6746000.0,3005000.0,2.2449251247920134,3.0173339792989102,2.2449251247920134,1,2,1.0
"Legally Blonde 2: Red, White & Blonde",555,770,3,124914842.0,45000000.0,2.7758853777777777,2.7758853777777777,3.3173832809997474,4,1,1.0
Sinbad: Legend of the Seven Seas,25,771,14,26288320.0,60000000.0,0.4381386666666667,0.4381386666666667,2.949390394173641,1,1,1.0
Swimming Pool,690,772,12,22441323.0,7800000.0,2.8770926923076923,2.8770926923076923,2.8770926923076923,1,1,1.0
The League of Extraordinary Gentlemen,50,371,9,179265204.0,78000000.0,2.2982718461538463,2.606730700854701,3.997717463272835,1,1,1.0
Johnny English,256,287,2,160583018.0,40000000.0,4.01457545,3.839942085714285,7.6793976413888885,1,1,1.0
Lara Croft Tomb Raider: The Cradle of Life,574,113,4,156505388.0,95000000.0,1.6474251368421053,4.822963760891813,1.4276747260847906,3,2,1.0
Seabiscuit,34,773,6,148336445.0,87000000.0,1.7050166091954022,1.1028678045977012,2.4568092324668434,5,1,1.0
Spy Kids 3-D: Game Over,49,30,4,197011982.0,38000000.0,5.184525842105264,2.5925599363298217,2.2673712680604097,6,7,4.0
"One, Two, Three",691,195,3,4000000.0,3000000.0,1.3333333333333333,4.32538202544333,1.3333333333333333,1,4,1.0
The Private Life of Sherlock Holmes,692,195,2,1500000.0,10000000.0,0.15,4.32538202544333,0.15,1,1,1.0
American Wedding,537,667,3,231449203.0,55000000.0,4.208167327272728,2.683487733164983,4.843173903333334,4,2,1.0
Gigli,382,390,6,7266209.0,54000000.0,0.13455942592592593,1.8322224037933095,2.3431788032734175,4,2,1.0
Freaky Friday,296,597,3,110230332.0,26000000.0,4.239628153846154,2.8925970617112435,4.155002077285068,1,6,1.0
S.W.A.T.,248,774,4,116643346.0,80000000.0,1.458041825,1.3783571291666665,1.4836961836229987,5,2,1.0
Freddy vs. Jason,290,382,10,114908830.0,30000000.0,3.8302943333333332,2.9285841666666665,6.514508158387446,6,2,1.0
Open Range,90,296,17,68296293.0,22000000.0,3.1043769545454545,1.6623524397727272,2.3886601822748914,1,1,2.0
Uptown Girls,693,568,3,37095657.0,20000000.0,1.85478285,2.488726975,1.2421747392857143,2,1,1.0
Agent Cody Banks,614,775,4,58795814.0,28000000.0,2.0998505,4.185194686111111,2.4663395961538463,1,3,1.0
Man's Best Friend,694,341,10,12974636.0,6000000.0,2.1624393333333334,2.456742935897436,2.1624393333333334,1,1,1.0
Wait Until Dark,159,776,10,11000000.0,4000000.0,2.75,2.75,3.305986191036415,1,1,1.0
Showdown in Little Tokyo,534,414,4,2275557.0,8000000.0,0.284444625,1.7949947311538463,0.6632437000811688,4,3,1.0
Valley of the Dolls,695,428,16,50000000.0,5000000.0,10.0,10.690475214285716,10.0,1,1,1.0
The Keep,696,4,10,3661757.0,6000000.0,0.6102928333333333,1.6433304689026251,0.6102928333333333,1,1,1.0
Tremors,95,612,4,48572000.0,11000000.0,4.415636363636364,5.523258755892256,3.248980916940623,3,2,1.0
The Pink Panther Strikes Again,187,193,3,33833201.0,6000000.0,5.638866833333333,2.608130140105145,7.002768116666666,1,5,2.0
Commando,68,414,4,57500000.0,10000000.0,5.75,1.7949947311538463,4.266287761831662,8,3,1.0
Marci X,697,164,3,1675706.0,20000000.0,0.0837853,1.4325015400307222,0.0837853,1,5,1.0
Jeepers Creepers 2,698,648,10,63102666.0,17000000.0,3.711921529411765,4.816850214705882,3.711921529411765,1,2,1.0
The Order,394,416,6,11560806.0,35000000.0,0.33030874285714285,1.6056158402722833,3.374695136829837,2,3,2.0
Matchstick Men,17,34,3,65565672.0,62000000.0,1.0575108387096774,2.0460126387905593,1.9712462512714177,6,2,1.0
Once Upon a Time in Mexico,49,30,4,98185582.0,29000000.0,3.3857097241379313,2.5925599363298217,2.2673712680604097,6,7,4.0
Convoy,699,762,4,22765081.0,12000000.0,1.8970900833333333,1.7729200644943872,1.8970900833333333,1,2,1.0
Day of the Dead,700,472,10,34000000.0,3500000.0,9.714285714285714,3.386368377857143,9.714285714285714,1,3,1.0
"Hello, Dolly!",595,777,3,33208099.0,24000000.0,1.3836707916666666,1.3836707916666666,2.5490800892857144,1,1,1.0
Memoirs of an Invisible Man,233,119,3,14358033.0,40000000.0,0.358950825,2.2232268285173165,3.037574220871676,9,1,1.0
The Rose,312,489,6,29174648.0,9250000.0,3.154016,1.2195082777777777,1.7151056166666667,1,3,2.0
Once Bitten,13,778,10,10000000.0,3200000.0,3.125,3.125,3.5054494142639347,1,1,1.0
The Fighting Temptations,701,381,3,30238577.0,15000000.0,2.0159051333333333,2.365123748995157,2.8537110666666665,1,4,1.0
Underworld,702,779,9,95708457.0,22000000.0,4.350384409090909,3.288600214545454,2.5738206882947625,3,2,2.0
Duplex,42,181,4,19322135.0,40000000.0,0.483053375,1.8497789133597884,2.03678922769111,3,1,1.0
The Rundown,627,400,2,80916492.0,85000000.0,0.9519587294117647,1.5695719201797385,2.2185160659184975,4,1,1.0
Under the Tuscan Sun,703,780,13,58878723.0,18000000.0,3.271040166666667,3.271040166666667,1.841489820952381,2,1,1.0
Mambo Italiano,704,781,3,3031801.0,4361898.0,0.6950646255368649,0.6950646255368649,0.6950646255368649,1,1,1.0
Videodrome,480,359,10,2120439.0,5952000.0,0.35625655241935483,1.5848261806855646,0.7918869259698503,1,4,1.0
Judgment at Nuremberg,463,516,6,10000000.0,3000000.0,3.3333333333333335,7.9609929355791955,6.48111775078984,2,1,3.0
All the President's Men,265,217,6,70600000.0,8500000.0,8.305882352941177,4.6619128414834625,2.636185830312098,8,4,1.0
Beethoven's 2nd,705,634,14,118243066.0,15000000.0,7.882871066666667,4.328571019548425,7.882871066666667,1,1,1.0
Boyz n the Hood,144,137,7,57504069.0,6500000.0,8.846779846153845,2.8655722605013394,2.7396678736217948,1,2,1.0
Bugsy,280,75,6,49114016.0,30000000.0,1.6371338666666666,2.5843410471153088,0.9445366640434358,2,3,1.0
Consenting Adults,253,217,7,21591728.0,18000000.0,1.1995404444444444,4.6619128414834625,0.8230496944444444,1,2,1.0
Where Eagles Dare,677,558,2,21000000.0,7700000.0,2.727272727272727,2.0136363636363637,5.169253510716925,1,2,1.0
Sleeping with the Enemy,36,14,6,174999005.0,19000000.0,9.21047394736842,3.803874835826699,4.279037152085099,6,2,1.0
PCU,706,782,3,4350774.0,9000000.0,0.4834193333333333,0.4834193333333333,1.0627663999999999,2,1,1.0
The Rookie,103,40,4,21633874.0,10000000.0,2.1633874,3.849782014352873,4.4901584508114265,8,5,13.0
City Heat,103,164,4,38348988.0,25000000.0,1.53395952,1.4325015400307222,4.4901584508114265,8,1,1.0
Into the Night,64,121,3,6700000.0,11400000.0,0.5877192982456141,2.4086086801130167,2.0274679852655613,2,4,1.0
A Rage in Harlem,707,498,7,10400000.0,8000000.0,1.3,1.40419775,2.6849544539682544,1,1,1.0
More American Graffiti,708,783,3,15014674.0,2500000.0,6.0058696,6.0058696,6.0058696,1,1,1.0
The Gun in Betty Lou's Handbag,154,784,3,3721911.0,13000000.0,0.28630084615384616,0.28630084615384616,0.4261221564102564,1,1,1.0
Article 99,106,624,3,6375979.0,18000000.0,0.35422105555555555,1.1624438909722221,0.4432317942760943,1,3,1.0
In Cold Blood,709,203,7,13007551.0,3500000.0,3.716443142857143,4.346628158730159,3.716443142857143,1,1,1.0
Mobsters,120,785,6,20246790.0,23000000.0,0.8802952173913043,0.8802952173913043,0.7949865657971015,1,1,1.0
Out of Time,48,54,12,55495563.0,50000000.0,1.10991126,1.0754446686772487,2.1880721370462943,2,1,2.0
School of Rock,710,71,3,131282949.0,35000000.0,3.7509414,2.91427005524932,2.0790018104242862,5,6,2.0
Wonderland,185,786,7,2466444.0,5000000.0,0.4932888,0.4932888,1.3387364568587803,1,1,1.0
Mystic River,252,40,12,156822020.0,25000000.0,6.2728808,3.849782014352873,2.6366304793424122,2,1,1.0
House of the Dead,711,787,10,13818181.0,7000000.0,1.974025857142857,0.8641276857142857,1.974025857142857,1,1,1.0
Intolerable Cruelty,30,156,7,119940815.0,60000000.0,1.9990135833333333,3.901257814934511,2.809310332910055,3,3,3.0
Kill Bill: Vol. 1,712,298,4,180949000.0,30000000.0,6.031633333333334,3.918374289848485,5.551807683333333,2,3,2.0
Runaway Jury,262,276,6,80154140.0,60000000.0,1.3359023333333333,1.5560274567542085,1.6196385009137162,2,3,1.0
The Texas Chainsaw Massacre,713,788,10,107071655.0,9500000.0,11.270700526315789,4.3268109074561405,11.270700526315789,1,2,1.0
Sylvia,148,789,6,10000000.0,7000000.0,1.4285714285714286,2.3317234142857144,2.837119046488095,5,1,1.0
Veronica Guerin,358,105,6,1569918.0,17000000.0,0.09234811764705882,2.457312924151294,1.978711046686555,5,3,1.0
Radio,413,647,6,52277485.0,32000000.0,1.63367140625,1.1064517472426472,1.40760462625,1,2,1.0
Scary Movie 3,714,562,3,220673217.0,48000000.0,4.5973586875,3.8502696160024157,4.5973586875,1,5,1.0
Elephant,715,23,6,10012022.0,3000000.0,3.3373406666666665,1.7208376407530452,3.3373406666666665,1,3,1.0
Shattered Glass,716,790,6,2944752.0,6000000.0,0.490792,1.1391136923076923,0.7853757135414166,1,1,1.0
Elf,349,621,3,173398518.0,32000000.0,5.4187036875,2.920595105791084,2.769122245864405,9,2,1.0
Love Actually,717,791,3,244931766.0,40000000.0,6.12329415,4.702880193333333,3.023450312222222,1,2,1.0
Looney Tunes: Back in Action,378,321,1,68514844.0,80000000.0,0.85643555,3.23302586763468,1.368995393320106,2,1,1.0
Gothika,606,792,10,141591324.0,40000000.0,3.5397831,2.2849530357142855,3.7650385439490055,1,1,1.0
21 Grams,252,793,6,60427839.0,20000000.0,3.02139195,4.722923706296296,2.6366304793424122,6,3,1.0
Bad Santa,718,794,6,76488889.0,23000000.0,3.3256038695652173,3.3256038695652173,1.4899600122352281,2,1,1.0
The Haunted Mansion,37,795,12,182290266.0,90000000.0,2.0254474,1.6598177272727275,2.8424076807377565,2,1,1.0
Timeline,275,16,4,43935763.0,80000000.0,0.5491970375,3.6587210956645233,2.02793961241159,6,6,1.0
Darkman,45,89,4,48878502.0,16000000.0,3.054906375,1.9015709366666667,4.34228698045841,7,2,1.0
New Jack City,14,796,12,47624253.0,8500000.0,5.602853294117647,5.602853294117647,2.0427800601567885,1,1,1.0
WarGames,201,35,12,79567667.0,12000000.0,6.630638916666666,3.1849018532790065,2.9100522739618406,1,1,1.0
Ben-Hur: A Tale of the Christ,719,797,2,9000000.0,3900000.0,2.3076923076923075,2.3076923076923075,2.3076923076923075,1,1,1.0
Hannah and Her Sisters,28,28,3,40084041.0,6400000.0,6.26313140625,3.4662135136385013,2.942049478547133,9,13,11.0
Highlander II: The Quickening,22,146,4,15556340.0,30000000.0,0.5185446666666667,1.5269694888888887,1.7612464082122508,5,1,2.0
Hudson Hawk,19,798,4,17218080.0,65000000.0,0.26489353846153846,0.26489353846153846,2.4501322054249046,16,1,1.0
Invasion of the Body Snatchers,720,225,10,24046533.0,3500000.0,6.870438,1.8564595590413944,6.870438,1,1,1.0
Kindergarten Cop,68,82,3,201957688.0,15000000.0,13.463845866666666,6.335039089826255,4.266287761831662,3,6,3.0
The Last Boy Scout,19,53,4,59509925.0,29000000.0,2.052066379310345,3.0036939879581808,2.4501322054249046,16,9,1.0
Mr. Destiny,569,799,9,15379253.0,20000000.0,0.76896265,0.76896265,2.685882707352941,1,1,1.0
Over the Top,16,800,4,16057580.0,25000000.0,0.6423032,0.6423032,2.825168668471759,19,1,1.0
Passenger 57,14,178,4,44065653.0,15000000.0,2.9377102,1.81271972,2.0427800601567885,3,2,1.0
Presumed Innocent,85,217,6,221303188.0,22000000.0,10.059235818181818,4.6619128414834625,3.6757163228353873,4,4,2.0
Project X,201,456,6,18532286.0,18000000.0,1.0295714444444444,1.344621191626409,2.9100522739618406,1,2,1.0
Pure Luck,242,801,3,24941969.0,17010000.0,1.4663121105232215,1.4663121105232215,0.5741799280067452,2,1,1.0
Radio Flyer,135,16,6,4651977.0,35000000.0,0.13291362857142858,3.6587210956645233,0.4349528798276537,1,1,1.0
The Secret of My Success,98,73,3,110996879.0,12000000.0,9.249739916666666,5.135924558527346,4.307158111574075,2,2,1.0
Streets of Fire,721,129,4,8089290.0,14500000.0,0.5578820689655173,1.877108832219578,0.5578820689655173,1,6,1.0
Wild at Heart,17,254,3,14560247.0,9500000.0,1.5326575789473684,1.5622045327067668,1.9712462512714177,6,1,1.0
Year of the Dragon,493,229,4,18707466.0,24000000.0,0.77947775,2.056405541666667,1.5266727550533807,2,1,1.0
Birdman of Alcatraz,328,189,6,3100000.0,2650000.0,1.169811320754717,1.5438189783248215,3.537636285643028,3,1,2.0
Red River,471,522,17,9012000.0,3000000.0,3.004,2.1467453255963895,1.7413047452203219,4,2,2.0
Bullitt,207,508,4,42300873.0,5500000.0,7.691067818181819,5.666183947982238,5.003696637445888,3,1,1.0
A Passage to India,722,224,6,27187653.0,8000000.0,3.398456625,6.82510609564394,3.398456625,1,3,1.0
Dragnet,197,691,4,66673516.0,20000000.0,3.3336758,1.8209164277777778,1.8059001033352229,2,1,1.0
1941,197,144,4,31755742.0,35000000.0,0.9073069142857143,5.301865649505297,1.8059001033352229,2,1,1.0
Run,723,802,4,4409328.0,16000000.0,0.275583,0.275583,1.0063519416666666,1,1,1.0
Honey,724,803,13,62646763.0,18000000.0,3.480375722222222,2.467214861111111,3.894687178917379,1,1,1.0
Big Fish,140,76,2,122919055.0,70000000.0,1.7559865,2.832377781704407,1.4963927637477954,1,2,1.0
Something's Gotta Give,204,584,6,266728738.0,80000000.0,3.334109225,3.819916103319328,3.0193146399299176,3,1,1.0
Stuck on You,257,175,3,33828318.0,55000000.0,0.6150603272727273,2.03711852313468,1.8376078955305264,1,9,1.0
Calendar Girls,412,557,3,96542059.0,10000000.0,9.6542059,4.572270466666666,4.545309649766899,2,2,1.0
House of Sand and Fog,725,804,6,16942795.0,16500000.0,1.0268360606060607,1.0268360606060607,0.9379695803030303,2,1,1.0
Monster,643,805,7,60378584.0,8000000.0,7.547323,7.547323,2.375673544098822,1,1,1.0
Cheaper by the Dozen,276,677,3,190212113.0,40000000.0,4.755302825,3.256976846550273,2.276394915315427,6,5,1.0
Cold Mountain,542,223,6,173013509.0,79000000.0,2.190044417721519,4.667240162388655,1.225857897313414,1,2,1.0
Paycheck,382,38,4,96269812.0,60000000.0,1.6044968666666666,2.950625088472222,2.3431788032734175,2,4,1.0
The Company,726,90,6,2281585.0,15000000.0,0.15210566666666667,1.8285643965151515,0.15210566666666667,1,3,1.0
Along Came Polly,42,806,3,171963386.0,42000000.0,4.094366333333333,3.1451932837683643,2.03678922769111,10,3,1.0
Torque,727,807,4,46546197.0,40000000.0,1.163654925,1.163654925,1.163654925,1,1,1.0
The Great Gatsby,265,355,6,26533200.0,6500000.0,4.082030769230769,2.189859779352227,2.636185830312098,8,1,1.0
"Car 54, Where Are You?",728,808,4,1238080.0,10700000.0,0.11570841121495327,0.11570841121495327,0.11570841121495327,1,1,1.0
Only the Strong,729,602,4,3283371.0,6000000.0,0.5472285,2.1890363222222224,0.5472285,1,2,1.0
The Adventures of Ford Fairlane,730,9,4,20423389.0,49000000.0,0.41680385714285717,2.02427800787436,0.41680385714285717,1,10,1.0
The Pick-up Artist,333,524,13,13290368.0,15000000.0,0.8860245333333333,0.7050780166666666,2.2650143435897436,1,1,1.0
Cool World,453,358,1,14110589.0,30000000.0,0.47035296666666665,4.044103983333333,1.0446407424501425,1,1,1.0
Money for Nothing,262,809,6,1044824.0,11000000.0,0.094984,0.094984,1.6196385009137162,2,1,1.0
The Butterfly Effect,524,810,8,96060858.0,13000000.0,7.38929676923077,7.38929676923077,4.616984201880342,1,1,1.0
Win a Date with Tad Hamilton!,731,620,3,16980098.0,17000000.0,0.9988292941176471,3.0820348698200912,0.9988292941176471,1,3,1.0
The Big Bounce,598,811,3,6808550.0,50000000.0,0.136171,0.136171,3.1664715581561107,6,1,1.0
Barbershop 2:  Back in Business,29,368,3,65070412.0,18000000.0,3.615022888888889,2.48922192010582,4.0083188748591265,6,3,1.0
Catch That Kid,732,812,14,16702864.0,18000000.0,0.9279368888888889,0.9279368888888889,5.769598512012012,1,1,1.0
Miracle,77,813,6,64445708.0,28000000.0,2.3016324285714287,1.9471398219155844,1.867476349114869,2,1,1.0
The Dreamers,733,109,6,15121165.0,15000000.0,1.0080776666666666,0.7855607060455487,1.0080776666666666,1,3,1.0
Best Defense,367,413,4,19265302.0,18000000.0,1.0702945555555556,1.0481577372372373,5.060674506137566,1,1,1.0
50 First Dates,38,110,3,196482882.0,75000000.0,2.61977176,2.1041885607536917,2.958594094043493,18,5,3.0
Welcome to Mooseport,622,419,3,14000000.0,30000000.0,0.4666666666666667,1.976372751326462,3.481275163841808,1,6,1.0
Raw Deal,68,638,4,16209459.0,8500000.0,1.9069951764705881,1.6177737549019606,4.266287761831662,8,1,1.0
Against the Ropes,219,814,13,6614280.0,39000000.0,0.1695969230769231,0.1695969230769231,2.251966831973875,2,1,1.0
Confessions of a Teenage Drama Queen,734,815,3,29331068.0,15000000.0,1.9554045333333334,1.9554045333333334,2.606151079529412,4,1,1.0
EuroTrip,735,816,3,20796847.0,25000000.0,0.83187388,0.83187388,0.83187388,1,1,1.0
Club Dread,736,681,3,5001655.0,8500000.0,0.58843,2.5161556038095236,0.58843,1,3,1.0
Dirty Dancing: Havana Nights,737,817,6,27685016.0,25000000.0,1.10740064,1.10740064,1.52807138,1,1,1.0
Twisted,343,225,4,25195000.0,50000000.0,0.5039,1.8564595590413944,1.237492568452381,1,1,1.0
Starsky & Hutch,42,541,3,170268750.0,60000000.0,2.8378125,3.347838422344323,2.03678922769111,10,7,1.0
Agent Cody Banks 2: Destination London,614,818,3,28818995.0,26000000.0,1.1084228846153845,1.1084228846153845,2.4663395961538463,3,1,1.0
The Girl Next Door,738,613,3,30411183.0,25000000.0,1.21644732,3.704445589014515,1.91437365,1,3,1.0
Secret Window,35,466,12,92913171.0,40000000.0,2.322829275,1.3697496717261903,1.5617758065503715,1,1,2.0
Spartan,185,309,11,8112712.0,19250000.0,0.42143958441558443,0.9024762922077922,1.3387364568587803,1,1,1.0
Clifford,242,819,3,7411659.0,19000000.0,0.3900873157894737,0.3900873157894737,0.5741799280067452,2,1,1.0
Dawn of the Dead,395,820,9,102356381.0,28000000.0,3.6555850357142856,2.1671776409698027,4.016378825549451,1,1,1.0
Eternal Sunshine of the Spotless Mind,13,821,8,72258126.0,20000000.0,3.6129063,3.7595523166666664,3.5054494142639347,1,1,1.0
Taking Lives,574,822,4,65470529.0,45000000.0,1.4549006444444443,2.9005179027680517,1.4276747260847906,3,3,1.0
Intermission,578,823,13,4856298.0,5000000.0,0.9712596,3.3072725727272725,1.6609908870414203,2,1,1.0
Jersey Girl,382,60,3,36098382.0,35000000.0,1.031382342857143,1.7666300493386242,2.3431788032734175,4,5,2.0
Never Die Alone,739,150,4,5923000.0,3000000.0,1.9743333333333333,1.7358088478558558,1.9743333333333333,1,5,1.0
Hellboy,740,273,9,99318987.0,66000000.0,1.5048331363636365,1.693894456973658,1.2152990498663103,1,3,2.0
Walking Tall,627,683,2,57223890.0,56000000.0,1.0218551785714285,1.421032267857143,2.2185160659184975,4,1,1.0
Johnson Family Vacation,741,824,3,31179516.0,12000000.0,2.598293,2.598293,1.557583425,1,1,1.0
Ella Enchanted,575,825,14,27388767.0,31000000.0,0.8835086129032258,0.8835086129032258,3.0252960415853325,1,1,1.0
The Whole Ten Yards,19,624,3,26155781.0,40000000.0,0.653894525,1.1624438909722221,2.4501322054249046,6,3,1.0
The Ten Commandments,213,322,6,122700000.0,13000000.0,9.438461538461539,7.423931623931623,7.391762532689893,1,2,1.0
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,742,826,4,29950000.0,5600000.0,5.348214285714286,3.0311010428571428,5.348214285714286,1,1,1.0
After Hours,743,10,3,10609321.0,4500000.0,2.357626888888889,2.209111404155471,2.357626888888889,1,1,1.0
Connie and Carla,744,729,16,11341016.0,20000000.0,0.5670508,3.152751310576923,0.8851511647058823,1,1,1.0
Kill Bill: Vol. 2,712,298,4,152159461.0,30000000.0,5.071982033333334,3.918374289848485,5.551807683333333,2,3,2.0
The Punisher,407,827,4,54700105.0,33000000.0,1.6575789393939393,1.6575789393939393,2.0190199872053873,2,1,1.0
